Frame,X,Y,Radius
13-38-07_4_0106,452,212,41
13-38-07_4_0107,454,208,41
13-38-07_4_0108,457,206,43
13-38-07_4_0109,457,205,43
13-38-07_4_0110,460,201,45
13-38-07_4_0111,465,196,44
13-38-07_4_0112,467,195,45
13-38-07_4_0113,469,190,44
13-38-07_4_0114,471,189,47
13-38-07_4_0115,473,184,47
13-38-07_4_0116,477,181,49
13-38-07_4_0117,482,176,48
13-38-07_4_0118,481,178,47
13-38-07_4_0119,484,175,48
13-38-07_4_0120,489,167,52
13-38-07_4_0121,491,169,49
13-38-07_4_0122,499,154,53
13-38-07_4_0123,500,155,54
13-38-07_4_0124,502,151,54
13-38-07_4_0125,506,146,54
13-38-07_4_0126,509,143,54
13-38-07_4_0127,517,136,54
13-38-07_4_0128,520,133,59
13-38-07_4_0129,521,133,55
13-38-07_4_0131,513,158,15
13-38-07_4_0132,523,137,24
13-38-07_4_0133,541,109,59
13-38-07_5_0051,743,189,41
13-38-07_5_0052,731,194,35
13-38-07_5_0053,731,195,41
13-38-07_5_0054,728,199,44
13-38-07_5_0055,725,203,45
13-38-07_5_0056,716,207,41
13-38-07_5_0057,713,208,43
13-38-07_5_0058,704,213,39
13-38-07_5_0059,701,215,41
13-38-07_5_0060,695,218,40
13-38-07_5_0061,692,220,40
13-38-07_5_0062,691,219,38
13-38-07_5_0063,683,223,42
13-38-07_5_0064,677,229,39
13-38-07_5_0065,675,229,41
13-38-07_5_0066,670,231,40
13-38-07_5_0067,667,235,39
13-38-07_5_0068,665,236,37
13-38-07_5_0069,662,237,36
13-38-07_5_0070,661,239,39
13-38-07_5_0071,653,241,36
13-38-07_5_0072,645,247,35
13-38-07_5_0073,647,245,37
13-38-07_5_0074,643,245,36
13-38-07_5_0075,638,250,33
13-38-07_5_0076,634,251,32
13-38-07_5_0077,629,254,36
13-38-07_5_0078,629,255,34
13-38-07_5_0079,627,257,35
13-38-07_5_0080,625,257,35
13-38-07_5_0081,616,262,33
13-38-07_5_0082,617,262,34
13-38-07_5_0083,613,263,32
13-38-07_5_0084,611,266,32
13-38-07_5_0085,604,269,32
13-38-07_5_0086,602,269,32
13-38-07_5_0087,603,272,32
13-38-07_5_0088,601,273,32
13-38-07_5_0089,593,274,30
13-38-07_5_0090,595,272,32
13-38-07_5_0091,587,278,28
13-38-07_5_0092,589,279,31
13-38-07_5_0093,584,278,31
13-38-07_5_0094,581,281,29
13-38-07_5_0095,581,281,31
13-38-07_5_0096,581,281,29
13-38-07_5_0097,575,285,26
13-38-07_5_0098,572,286,27
13-38-07_5_0099,571,287,28
13-38-07_5_0100,572,287,28
13-38-07_5_0101,569,289,28
13-38-07_5_0102,565,291,27
13-38-07_5_0103,566,289,29
13-38-07_5_0104,561,291,29
13-38-07_5_0105,557,295,25
13-38-07_5_0106,556,296,26
13-38-07_5_0107,556,296,27
13-38-07_5_0108,551,298,24
13-38-07_5_0109,553,297,25
13-38-07_5_0110,549,301,26
13-38-07_5_0111,547,301,25
13-38-07_5_0112,545,302,25
13-38-07_5_0113,547,304,25
13-38-07_5_0114,545,305,24
13-38-07_5_0115,539,305,22
13-38-07_5_0116,542,304,26
13-38-07_5_0117,541,305,24
13-38-07_5_0118,536,307,24
13-38-07_5_0119,535,309,23
13-38-07_5_0120,535,308,23
13-38-07_5_0121,530,310,22
13-38-07_5_0132,515,320,20
13-38-07_5_0134,515,319,20
13-38-07_5_0136,513,321,20
13-38-07_5_0141,506,323,19
13-38-07_6_0002,460,341,17
13-38-07_6_0011,467,335,18
13-38-07_6_0021,473,333,16
13-38-07_6_0031,485,325,19
13-38-07_6_0040,491,323,16
13-38-07_6_0042,499,320,20
13-38-07_6_0043,500,317,21
13-38-07_6_0044,501,316,21
13-38-07_6_0047,503,310,23
13-38-07_6_0048,507,317,20
13-38-07_6_0050,509,311,23
13-38-07_6_0051,511,311,23
13-38-07_6_0052,514,311,23
13-38-07_6_0053,514,309,23
13-38-07_6_0054,513,305,22
13-38-07_6_0055,518,304,23
13-38-07_6_0058,519,303,24
13-38-07_6_0059,520,303,23
13-38-07_6_0060,526,302,24
13-38-07_6_0061,526,299,24
13-38-07_6_0062,526,299,26
13-38-07_6_0063,530,297,24
13-38-07_6_0064,530,295,24
13-38-07_6_0065,533,296,25
13-38-07_6_0066,536,295,26
13-38-07_6_0067,538,289,28
13-38-07_6_0068,545,293,21
13-38-07_6_0069,538,291,27
13-38-07_6_0070,543,291,27
13-38-07_6_0071,544,290,28
13-38-07_6_0072,544,290,28
13-38-07_6_0073,547,286,26
13-38-07_6_0074,549,287,27
13-38-07_6_0075,550,284,29
13-38-07_6_0076,555,279,29
13-38-07_6_0077,555,279,30
13-38-07_6_0078,559,277,30
13-38-07_6_0079,559,275,29
13-38-07_6_0080,565,278,28
13-38-07_6_0081,565,277,30
13-38-07_6_0082,566,275,29
13-38-07_6_0083,568,274,32
13-38-07_6_0084,569,273,32
13-38-07_6_0085,573,272,33
13-38-07_6_0086,574,269,32
13-38-07_6_0087,579,268,32
13-38-07_6_0088,580,265,33
13-38-07_6_0089,581,262,33
13-38-07_6_0090,584,261,32
13-38-07_6_0091,587,256,32
13-38-07_6_0092,589,260,32
13-38-07_6_0093,595,256,35
13-38-07_6_0094,596,255,36
13-38-07_6_0095,597,254,34
13-38-07_6_0096,599,251,34
13-38-07_6_0097,605,248,35
13-38-07_6_0098,605,247,36
13-38-07_6_0099,614,241,37
13-38-07_6_0100,615,241,39
13-38-07_6_0101,617,237,36
13-38-07_6_0102,621,236,37
13-38-07_6_0103,627,236,38
13-38-07_6_0104,628,237,38
13-38-07_6_0105,631,236,39
13-38-07_6_0106,635,231,42
13-38-07_6_0107,635,231,38
13-38-07_6_0108,643,221,45
13-38-07_6_0109,645,221,42
13-38-07_6_0110,655,217,43
13-38-07_6_0111,652,215,41
13-38-07_6_0112,662,212,43
13-38-07_6_0113,662,209,46
13-38-07_6_0114,665,209,44
13-38-07_6_0115,671,208,46
13-38-07_6_0116,673,207,43
13-38-07_6_0117,677,202,44
13-38-07_6_0118,679,201,42
13-38-07_6_0119,687,194,46
13-38-07_6_0120,692,189,46
13-38-07_6_0121,694,185,44
13-38-07_6_0122,701,184,47
13-38-07_6_0123,715,178,49
13-38-07_6_0124,716,178,51
13-38-07_6_0125,716,178,46
13-38-07_6_0126,723,171,48
13-38-07_7_0052,725,278,29
13-38-07_7_0053,719,280,28
13-38-07_7_0054,719,278,27
13-38-07_7_0055,715,279,32
13-38-07_7_0056,713,280,28
13-38-07_7_0057,704,285,28
13-38-07_7_0058,699,286,27
13-38-07_7_0059,695,287,27
13-38-07_7_0060,693,289,28
13-38-07_7_0061,694,289,28
13-38-07_7_0062,691,291,28
13-38-07_7_0063,685,290,29
13-38-07_7_0064,679,291,29
13-38-07_7_0065,679,292,26
13-38-07_7_0066,674,295,28
13-38-07_7_0067,669,297,27
13-38-07_7_0068,669,297,26
13-38-07_7_0069,659,299,24
13-38-07_7_0070,664,297,27
13-38-07_7_0071,661,299,27
13-38-07_7_0072,657,302,26
13-38-07_7_0073,649,304,24
13-38-07_7_0074,650,307,28
13-38-07_7_0075,647,305,26
13-38-07_7_0076,646,304,26
13-38-07_7_0077,643,305,25
13-38-07_7_0078,637,308,22
13-38-07_7_0079,637,305,26
13-38-07_7_0080,632,311,26
13-38-07_7_0081,631,311,24
13-38-07_7_0082,629,311,25
13-38-07_7_0083,622,314,23
13-38-07_7_0084,623,313,24
13-38-07_7_0085,621,314,24
13-38-07_7_0086,615,314,24
13-38-07_7_0087,616,313,25
13-38-07_7_0088,609,317,22
13-38-07_7_0089,607,319,22
13-38-07_7_0090,604,319,22
13-38-07_7_0091,601,320,21
13-38-07_7_0092,603,320,21
13-38-07_7_0093,598,320,22
13-38-07_7_0094,599,321,22
13-38-07_7_0095,593,322,21
13-38-07_7_0096,592,323,20
13-38-07_7_0097,587,325,19
13-38-07_7_0098,589,325,23
13-38-07_7_0099,586,323,19
13-38-07_7_0100,581,326,19
13-38-07_7_0101,581,325,21
13-38-07_7_0102,575,328,17
13-38-07_7_0103,578,326,19
13-38-07_7_0104,572,331,16
13-38-07_7_0105,575,329,21
13-38-07_7_0106,572,328,20
13-38-07_7_0107,569,329,19
13-38-07_7_0108,571,331,19
13-38-07_7_0109,565,332,18
13-38-07_7_0110,565,332,19
13-38-07_7_0112,561,333,18
13-38-07_7_0114,557,334,19
13-38-07_7_0121,549,337,18
13-38-07_7_0122,543,337,17
13-38-07_7_0124,543,338,19
13-38-07_7_0125,545,338,20
13-38-07_7_0127,537,340,15
13-47-09_0_0000,379,319,16
13-47-09_0_0001,379,320,18
13-47-09_0_0006,382,316,20
13-47-09_0_0007,349,286,35
13-47-09_0_0011,383,297,23
13-47-09_0_0014,395,321,11
13-47-09_0_0016,389,299,22
13-47-09_0_0024,395,320,18
13-47-09_0_0027,413,286,14
13-47-09_0_0029,395,244,23
13-47-09_0_0030,401,243,18
13-47-09_0_0034,403,243,16
13-47-09_0_0035,431,214,23
13-47-09_1_0002,479,293,49
13-47-09_1_0019,471,277,22
13-47-09_1_0022,471,277,23
13-47-09_1_0024,497,290,49
13-47-09_1_0027,560,273,13
13-47-09_1_0030,503,287,45
13-47-09_1_0032,439,251,38
13-47-09_1_0033,482,242,19
13-47-09_1_0034,479,290,15
13-47-09_1_0035,509,290,47
13-47-09_1_0037,481,321,11
13-47-09_1_0046,487,325,14
13-47-09_1_0060,505,320,16
13-47-09_1_0064,509,287,12
13-47-09_1_0065,580,229,13
13-47-09_1_0066,580,232,16
13-47-09_1_0067,581,231,16
13-47-09_1_0068,580,237,12
13-47-09_1_0069,580,237,14
13-47-09_1_0070,580,241,13
13-47-09_1_0071,583,244,14
13-47-09_1_0072,583,243,16
13-47-09_1_0073,584,243,16
13-47-09_1_0074,583,244,15
13-47-09_1_0075,581,250,14
13-47-09_1_0076,583,250,15
13-47-09_2_0000,577,196,15
13-47-09_2_0001,578,199,13
13-47-09_2_0003,578,211,13
13-47-09_2_0004,577,211,11
13-47-09_2_0006,579,217,16
13-47-09_2_0007,578,220,14
13-47-09_2_0008,579,225,14
13-47-09_2_0009,580,225,16
13-47-09_2_0010,579,230,13
13-47-09_2_0011,579,233,13
13-47-09_2_0012,580,233,14
13-47-09_2_0013,580,236,15
13-47-09_2_0014,580,238,15
13-47-09_2_0015,581,239,15
13-47-09_2_0016,581,241,16
13-47-09_2_0017,583,242,16
13-47-09_2_0018,583,244,16
13-47-09_2_0019,583,247,15
13-47-09_2_0020,583,248,14
13-47-09_2_0021,584,249,15
13-47-09_2_0022,583,248,14
13-47-09_2_0023,583,249,14
13-47-09_2_0024,584,249,15
13-47-09_2_0025,583,253,14
13-47-09_2_0026,585,254,15
13-47-09_2_0027,551,296,42
13-47-09_2_0028,557,317,39
13-47-09_2_0029,563,298,50
13-47-09_2_0030,494,310,53
13-47-09_2_0031,499,316,47
13-47-09_2_0032,493,314,58
13-47-09_2_0033,499,315,44
13-47-09_2_0034,493,308,59
13-47-09_2_0035,535,325,13
13-47-09_2_0036,536,316,19
13-47-09_2_0037,538,319,18
13-47-09_2_0038,581,302,58
13-47-09_2_0039,541,305,16
13-47-09_2_0040,544,302,19
13-47-09_2_0041,581,301,54
13-47-09_2_0042,591,247,15
13-47-09_2_0043,592,243,14
13-47-09_2_0044,592,244,12
13-47-09_2_0045,590,245,12
13-47-09_2_0046,593,241,15
13-47-09_2_0047,595,241,14
13-47-09_2_0048,595,235,13
13-47-09_2_0049,592,235,13
13-47-09_2_0050,593,302,25
13-47-09_2_0051,587,305,26
13-47-09_2_0052,592,304,57
13-47-09_2_0053,598,227,12
13-47-09_2_0054,596,221,10
13-47-09_2_0055,598,221,13
13-47-09_2_0057,598,215,12
13-47-09_2_0060,601,202,14
13-47-09_2_0061,601,202,11
13-47-09_2_0062,605,191,11
13-47-09_2_0065,604,193,14
13-47-09_2_0066,604,196,14
13-47-09_2_0067,603,201,14
13-47-09_2_0068,607,205,14
13-47-09_2_0072,575,296,27
13-47-09_2_0073,607,214,14
13-47-09_2_0074,609,217,15
13-47-09_2_0076,607,220,13
13-47-09_2_0077,607,223,15
13-47-09_2_0078,583,289,31
13-47-09_3_0001,611,327,27
13-47-09_3_0003,609,328,23
13-47-09_3_0004,611,328,26
13-47-09_3_0005,622,332,21
13-47-09_3_0006,617,322,31
13-47-09_3_0007,611,331,24
13-47-09_3_0008,617,327,30
13-47-09_3_0009,617,314,26
13-47-09_3_0010,620,322,31
13-47-09_3_0011,620,319,31
13-47-09_3_0012,619,328,28
13-47-09_3_0013,620,321,33
13-47-09_3_0014,625,323,29
13-47-09_3_0015,621,315,29
13-47-09_3_0016,625,316,32
13-47-09_3_0017,625,319,32
13-47-09_3_0018,623,319,32
13-47-09_3_0019,625,329,28
13-47-09_3_0020,631,323,34
13-47-09_3_0021,628,320,32
13-47-09_3_0022,631,313,33
13-47-09_3_0023,629,317,32
13-47-09_3_0024,631,322,34
13-47-09_3_0025,632,320,34
13-47-09_3_0026,633,322,34
13-47-09_3_0027,635,320,34
13-47-09_3_0028,637,327,32
13-47-09_3_0029,639,325,32
13-47-09_3_0030,639,320,34
13-47-09_3_0031,646,329,26
13-47-09_3_0032,638,310,37
13-47-09_3_0033,641,327,32
13-47-09_3_0034,643,314,34
13-47-09_3_0035,643,311,38
13-47-09_3_0036,644,315,36
13-47-09_3_0037,643,309,39
13-47-09_3_0038,645,317,32
13-47-09_3_0039,646,327,34
13-47-09_3_0040,647,327,34
13-47-09_3_0041,649,314,38
13-47-09_3_0042,671,314,14
13-47-09_3_0043,649,309,42
13-47-09_3_0044,649,313,37
13-47-09_3_0045,649,315,41
13-47-09_3_0046,655,309,39
13-47-09_3_0047,655,313,39
13-47-09_3_0049,658,297,42
13-47-09_3_0050,717,329,41
13-47-09_3_0051,659,311,45
13-47-09_3_0052,649,281,46
13-47-09_3_0053,661,286,44
13-47-09_3_0054,667,286,35
13-47-09_3_0055,661,295,45
13-47-09_3_0056,650,296,34
13-47-09_3_0057,661,301,45
13-47-09_3_0058,658,301,47
13-47-09_3_0059,679,299,23
13-47-09_3_0060,655,301,38
13-47-09_3_0062,651,297,35
13-47-09_3_0064,667,301,28
13-47-09_3_0073,664,320,42
13-47-09_3_0074,661,257,32
13-47-09_4_0007,633,447,13
13-47-09_4_0009,632,445,15
13-47-09_4_0010,629,445,14
13-47-09_4_0012,628,445,14
13-47-09_4_0014,626,439,14
13-47-09_4_0016,626,439,11
13-47-09_4_0018,621,439,11
13-47-09_4_0019,620,430,14
13-47-09_4_0021,620,428,10
13-47-09_4_0022,611,421,8
13-47-09_4_0024,615,421,16
13-47-09_4_0025,614,418,15
13-47-09_4_0026,615,413,16
13-47-09_4_0028,610,410,14
13-47-09_4_0029,608,405,15
13-47-09_4_0030,607,401,13
13-47-09_4_0031,605,400,11
13-47-09_4_0032,607,395,15
13-47-09_4_0035,604,380,17
13-47-09_4_0036,598,374,10
13-47-09_4_0037,598,370,10
13-47-09_4_0038,602,368,16
13-47-09_4_0039,601,365,15
13-47-09_4_0040,601,363,12
13-47-09_4_0042,592,345,11
13-47-09_4_0043,597,346,12
13-47-09_4_0044,597,329,13
13-47-09_4_0045,593,333,13
13-47-09_4_0046,593,317,15
13-47-09_4_0047,593,313,16
13-47-09_4_0048,587,303,14
13-47-09_4_0049,593,310,13
13-47-09_4_0050,590,303,15
13-47-09_4_0052,587,286,16
13-47-09_4_0053,592,271,13
13-47-09_4_0055,589,268,13
13-47-09_4_0056,589,257,20
13-47-09_4_0057,581,250,14
13-47-09_4_0064,575,191,12
13-47-09_4_0065,575,178,12
13-47-09_4_0066,575,187,14
13-47-09_4_0072,566,214,17
13-47-09_4_0076,556,245,14
13-47-09_4_0078,550,254,17
13-47-09_4_0079,551,253,18
13-47-09_4_0080,547,262,17
13-47-09_4_0081,542,269,15
13-47-09_4_0082,542,272,17
13-47-09_4_0085,537,280,16
13-47-09_4_0087,531,292,18
13-47-09_4_0089,526,301,16
13-47-09_4_0090,526,299,17
13-47-09_4_0091,524,307,17
13-47-09_4_0092,523,307,17
13-47-09_4_0093,518,313,16
13-47-09_4_0094,518,314,18
13-47-09_4_0095,517,317,17
13-47-09_4_0096,514,320,18
13-47-09_4_0097,511,323,17
13-47-09_4_0098,508,326,16
13-47-09_4_0099,507,325,15
13-47-09_4_0100,509,325,20
13-47-09_4_0101,503,332,17
13-47-09_4_0102,501,332,17
13-47-09_4_0103,500,334,17
13-47-09_4_0104,499,332,17
13-47-09_4_0106,496,335,17
13-47-09_4_0109,489,338,16
13-47-09_4_0120,469,337,19
13-47-09_4_0121,467,334,16
13-47-09_4_0122,467,333,19
13-47-09_4_0123,463,331,17
13-47-09_4_0124,461,332,16
13-47-09_4_0125,459,329,19
13-47-09_4_0126,455,328,17
13-47-09_4_0127,455,323,18
13-47-09_4_0130,451,317,19
13-47-09_4_0131,451,317,17
13-47-09_4_0132,446,313,18
13-47-09_4_0133,443,305,17
13-47-09_4_0134,445,305,18
13-47-09_4_0135,440,303,18
13-47-09_4_0137,439,293,15
13-47-09_4_0138,433,292,15
13-47-09_4_0139,433,289,17
13-47-09_4_0141,430,279,18
13-47-09_4_0142,429,278,17
13-47-09_4_0143,427,269,18
13-47-09_4_0144,423,259,17
13-47-09_4_0145,421,253,15
13-47-09_4_0147,419,241,17
13-47-09_4_0148,421,242,18
13-47-09_4_0149,416,239,15
13-47-09_4_0150,415,225,18
13-47-09_4_0151,413,224,18
13-47-09_4_0152,411,211,17
13-47-09_4_0153,411,211,17
13-47-09_5_0000,593,344,27
13-47-09_5_0004,581,341,26
13-47-09_5_0005,589,323,39
13-47-09_5_0007,579,325,27
13-47-09_5_0008,583,332,31
13-47-09_5_0030,579,299,38
13-47-09_5_0031,583,326,35
13-47-09_5_0032,593,351,22
13-47-09_5_0033,597,346,21
13-47-09_5_0036,597,346,23
13-47-09_5_0039,587,315,35
13-47-09_5_0040,602,314,33
13-47-09_5_0041,595,317,42
13-47-09_5_0042,595,320,40
13-47-09_5_0043,595,323,39
13-47-09_5_0044,596,331,37
13-47-09_5_0045,601,316,27
13-47-09_5_0046,587,313,34
13-47-09_5_0047,599,329,38
13-47-09_5_0048,599,311,43
13-47-09_5_0049,596,320,37
13-47-09_5_0050,603,326,41
13-47-09_5_0051,609,313,50
13-47-09_5_0052,602,307,40
13-47-09_5_0053,607,316,29
13-47-09_5_0054,605,315,41
13-47-09_5_0055,605,326,39
13-47-09_5_0056,608,329,39
13-47-09_5_0057,607,315,42
13-47-09_5_0058,608,317,41
13-47-09_5_0059,608,323,39
13-47-09_5_0060,605,326,43
13-47-09_5_0061,608,309,35
13-47-09_5_0062,617,320,47
13-47-09_5_0063,619,322,47
13-47-09_5_0064,611,323,39
13-47-09_5_0065,609,320,37
13-47-09_5_0066,613,322,38
13-47-09_5_0067,611,315,35
13-47-09_5_0068,613,316,37
13-47-09_5_0069,614,320,35
13-47-09_5_0070,613,322,37
13-47-09_5_0071,619,322,39
13-47-09_5_0072,616,322,37
13-47-09_5_0073,620,333,39
13-47-09_5_0074,615,338,33
13-47-09_5_0075,616,334,35
13-47-09_5_0076,633,347,23
13-47-09_5_0077,632,355,22
13-47-09_5_0078,619,341,32
13-47-09_5_0079,626,321,42
13-47-09_5_0080,623,340,35
13-47-09_5_0081,635,346,19
13-47-09_5_0082,628,337,39
13-47-09_5_0083,627,328,40
13-47-09_5_0084,632,316,42
13-47-09_5_0085,629,338,37
13-47-09_5_0086,632,332,39
13-47-09_5_0087,628,338,33
13-47-09_5_0088,635,332,39
13-47-09_5_0089,633,313,34
13-47-09_5_0090,635,314,42
13-47-09_5_0091,633,331,37
13-47-09_5_0092,625,310,31
13-47-09_5_0093,644,333,46
13-47-09_5_0094,639,315,43
13-47-09_5_0095,637,341,37
13-47-09_5_0096,641,322,39
13-47-09_5_0097,641,339,38
13-47-09_5_0098,637,353,33
13-47-09_5_0099,634,347,30
13-47-09_5_0100,643,344,35
13-47-09_5_0101,644,339,37
13-47-09_5_0102,643,343,38
13-47-09_5_0103,645,340,37
13-47-09_5_0104,643,341,33
13-47-09_5_0105,646,323,37
13-47-09_5_0106,646,341,35
13-47-09_5_0107,656,313,38
13-47-09_5_0108,653,323,38
13-47-09_5_0109,668,303,23
13-47-09_5_0110,649,332,35
13-47-09_5_0111,653,335,38
13-47-09_5_0112,661,332,45
13-47-09_5_0113,653,357,31
13-47-09_5_0114,651,356,29
13-47-09_5_0115,667,333,49
13-47-09_5_0116,643,337,47
13-47-09_5_0117,643,356,39
13-47-09_5_0118,643,339,22
13-47-09_5_0119,661,343,37
13-47-09_5_0120,659,363,31
13-47-09_5_0121,661,347,37
13-47-09_5_0122,675,364,20
13-47-09_5_0123,661,371,27
13-47-09_5_0124,667,347,41
13-47-09_5_0125,662,347,37
13-47-09_5_0126,661,365,31
13-47-09_5_0127,673,347,45
13-47-09_5_0128,675,340,46
13-47-09_5_0129,676,343,46
13-47-09_5_0130,674,346,42
13-47-09_5_0131,676,346,45
13-47-09_5_0132,679,340,47
13-47-09_5_0133,677,349,43
13-47-09_5_0134,679,345,45
13-47-09_5_0135,677,346,43
13-47-09_5_0136,677,353,39
13-47-09_5_0137,685,350,46
13-47-09_5_0138,681,368,33
13-47-09_5_0139,673,362,37
13-47-09_5_0140,686,346,45
13-47-09_5_0141,685,364,35
13-47-09_5_0142,683,369,31
13-47-09_5_0143,683,368,33
13-47-09_5_0144,685,362,32
13-47-09_5_0145,691,361,26
13-47-09_5_0146,686,361,34
13-47-09_5_0147,693,418,13
13-47-09_5_0148,695,421,13
13-47-09_5_0149,695,422,13
13-47-09_5_0150,694,419,15
13-47-09_6_0020,685,428,9
13-47-09_6_0021,698,434,22
13-47-09_6_0022,697,436,21
13-47-09_6_0023,687,430,16
13-47-09_6_0024,688,431,16
13-47-09_6_0025,685,427,18
13-47-09_6_0026,683,430,17
13-47-09_6_0027,691,391,22
13-47-09_6_0028,661,419,22
13-47-09_6_0029,693,410,15
13-47-09_6_0030,676,431,17
13-47-09_6_0031,679,430,16
13-47-09_6_0032,675,431,15
13-47-09_6_0033,674,421,27
13-47-09_6_0034,680,415,22
13-47-09_6_0035,673,430,17
13-47-09_6_0036,670,433,17
13-47-09_6_0037,668,431,17
13-47-09_6_0038,673,425,13
13-47-09_6_0039,668,431,17
13-47-09_6_0040,670,439,22
13-47-09_6_0041,667,419,25
13-47-09_6_0042,673,421,19
13-47-09_6_0043,663,435,16
13-47-09_6_0044,662,436,18
13-47-09_6_0045,663,435,17
13-47-09_6_0046,661,436,17
13-47-09_6_0047,664,428,23
13-47-09_6_0048,661,425,28
13-47-09_6_0049,661,421,24
13-47-09_6_0050,661,424,24
13-47-09_6_0051,662,433,26
13-47-09_6_0052,653,439,17
13-47-09_6_0053,661,435,26
13-47-09_6_0054,656,433,25
13-47-09_6_0055,649,447,13
13-47-09_6_0056,659,436,27
13-47-09_6_0057,653,431,23
13-47-09_6_0058,651,431,27
13-47-09_6_0059,661,421,14
13-47-09_6_0060,649,429,25
13-47-09_6_0061,661,433,23
13-47-09_6_0062,646,445,17
13-47-09_6_0063,643,442,16
13-47-09_6_0064,644,445,19
13-47-09_6_0065,643,445,16
13-47-09_6_0066,641,443,18
13-47-09_6_0067,643,429,23
13-47-09_6_0068,637,445,15
13-47-09_6_0069,647,425,17
13-47-09_6_0070,673,385,50
13-47-09_6_0071,670,386,49
13-47-09_6_0072,659,362,59
13-47-09_6_0073,671,356,49
13-47-09_6_0074,669,346,51
13-47-09_6_0075,667,311,38
13-47-09_6_0076,665,298,38
13-47-09_6_0077,675,291,27
13-47-09_6_0078,675,291,25
13-47-09_6_0079,658,305,37
13-47-09_6_0080,670,287,29
13-47-09_6_0081,643,285,41
13-47-09_6_0082,661,289,33
13-47-09_6_0083,667,307,53
13-47-09_6_0084,664,305,53
13-47-09_6_0085,665,292,30
13-47-09_6_0086,661,301,46
13-47-09_6_0087,661,302,47
13-47-09_6_0088,644,296,34
13-47-09_6_0089,656,303,49
13-47-09_6_0090,640,308,37
13-47-09_6_0091,641,335,58
13-47-09_6_0092,623,338,25
13-47-09_6_0093,635,339,55
13-47-09_6_0094,633,337,55
13-47-09_6_0095,641,355,42
13-47-09_6_0096,628,341,54
13-47-09_6_0097,605,350,34
13-47-09_6_0098,622,340,54
13-47-09_6_0099,625,339,54
13-47-09_6_0100,597,344,27
13-47-09_6_0101,593,352,29
13-47-09_6_0102,625,350,39
13-47-09_6_0103,611,356,50
13-47-09_6_0104,617,349,43
13-47-09_6_0105,616,365,41
13-47-09_6_0106,599,362,57
13-47-09_6_0107,604,362,51
13-47-09_6_0108,599,368,47
13-47-09_6_0109,595,403,43
13-47-09_6_0110,593,405,42
13-47-09_6_0111,592,404,39
13-47-09_6_0112,589,406,41
13-47-09_6_0113,585,400,42
13-47-09_6_0114,583,404,39
13-47-09_6_0115,581,425,21
13-47-09_6_0116,587,428,15
13-47-09_6_0117,561,422,15
13-47-09_6_0118,583,428,13
13-47-09_6_0119,575,424,16
13-47-09_6_0120,575,422,20
13-47-09_6_0121,579,418,19
13-47-09_6_0122,592,413,11
13-47-09_6_0123,557,427,21
13-47-09_6_0124,551,399,41
13-47-09_6_0125,551,391,38
13-47-09_6_0126,556,389,45
13-47-09_6_0127,544,397,45
13-47-09_6_0128,539,374,45
13-47-09_6_0129,515,369,17
13-47-09_6_0130,515,329,23
13-47-09_6_0131,524,322,18
13-47-09_6_0132,505,301,18
13-47-09_6_0133,506,302,23
13-47-09_6_0134,517,316,24
13-47-09_6_0135,519,321,11
13-47-09_6_0136,496,305,25
13-47-09_6_0137,503,308,31
13-47-09_6_0138,508,352,42
13-47-09_6_0139,509,341,47
13-47-09_6_0140,518,327,39
13-47-09_6_0141,527,346,34
13-47-09_6_0142,497,351,45
13-47-09_6_0143,503,334,41
13-47-09_6_0144,491,334,49
13-47-09_6_0145,488,323,49
13-47-09_6_0146,484,335,49
13-47-09_6_0147,493,327,41
13-47-09_6_0148,479,333,50
13-47-09_6_0149,476,316,53
13-47-09_6_0150,477,314,39
13-47-09_6_0151,464,329,55
13-47-09_6_0152,459,308,46
13-47-09_6_0153,461,293,30
13-47-09_6_0154,455,339,49
13-47-09_6_0155,455,311,47
13-47-09_6_0156,417,327,15
13-47-09_6_0157,449,361,46
13-47-09_6_0158,449,350,51
13-47-09_6_0159,442,317,53
13-47-09_6_0160,437,341,51
13-47-09_6_0161,437,375,45
13-47-09_6_0162,437,333,51
13-47-09_6_0163,439,333,41
13-47-09_6_0164,425,347,46
13-47-09_6_0165,425,337,50
13-47-09_6_0166,419,322,51
13-47-09_6_0167,417,328,50
13-47-09_6_0168,409,332,55
13-47-09_6_0169,413,335,53
13-47-09_6_0170,406,314,51
13-47-09_6_0171,406,323,49
13-47-09_6_0172,400,329,51
13-47-09_6_0173,400,320,50
13-47-09_6_0174,393,320,53
13-47-09_6_0175,395,317,53
13-47-09_6_0176,393,317,54
13-47-09_6_0177,381,321,46
13-47-09_6_0178,383,325,46
13-47-09_6_0179,377,320,49
13-47-09_6_0180,371,315,50
13-47-09_6_0181,365,329,50
13-47-09_6_0182,371,321,42
13-47-09_6_0183,353,321,54
13-47-09_6_0184,349,314,49
13-47-09_6_0185,347,315,46
13-47-09_6_0186,347,305,51
13-47-09_6_0187,341,313,43
13-47-09_6_0188,328,301,57
13-47-09_6_0189,322,301,59
13-47-09_6_0190,319,305,59
13-47-09_6_0191,323,311,42
13-47-09_6_0192,320,308,49
13-47-09_6_0193,317,308,46
13-47-09_6_0194,311,310,49
13-47-09_6_0195,309,327,47
13-47-09_6_0196,299,316,42
13-47-09_6_0197,301,325,43
13-47-09_6_0198,301,322,41
13-47-09_6_0199,292,325,45
13-47-09_6_0200,287,310,44
