tr,frame,x,y,z,R_cam,x_cam,y_cam
30,421,6.116573318221067,3.0196346953242,0.11,63,148.0,108.0
30,422,6.117288775351759,3.0106960931271542,0.11,63,147.0,107.0
30,423,6.118004036761722,3.001759936177599,0.11,63,146.0,106.0
30,424,6.118719102450953,2.9928262244755324,0.11,63,145.0,105.0
30,425,6.119433972419455,2.9838949580209544,0.11,63,144.0,105.0
30,426,6.120148646667225,2.9749661368138662,0.11,64,143.0,104.0
30,427,6.120863125194265,2.9660397608542683,0.11,64,141.0,103.0
30,428,6.121577408000575,2.9571158301421585,0.11,64,140.0,102.0
30,429,6.122291495086153,2.948194344677538,0.11,64,139.0,101.0
30,430,6.123005386451002,2.9392753044604074,0.11,65,138.0,100.0
30,431,6.123719082095119,2.9303587094907657,0.11,65,137.0,100.0
30,432,6.124432582018506,2.921444559768614,0.11,65,136.0,99.0
30,433,6.125145886221162,2.91253285529395,0.11,65,135.0,98.0
30,434,6.125858994703088,2.903623596066776,0.11,65,134.0,97.0
30,435,6.126571907464284,2.894716782087092,0.11,66,132.0,96.0
30,436,6.127284624504747,2.885812413354897,0.11,66,131.0,95.0
30,437,6.127997145824482,2.8769104898701903,0.11,66,130.0,94.0
30,438,6.128709471423485,2.868011011632974,0.11,66,129.0,94.0
30,439,6.129421601301758,2.859113978643246,0.11,66,128.0,93.0
30,440,6.1301335354593,2.850219390901008,0.11,67,127.0,92.0
30,441,6.130845273896112,2.8413272484062597,0.11,67,125.0,91.0
30,442,6.131556816612193,2.8324375511589994,0.11,67,124.0,90.0
30,443,6.132268163607543,2.8235502991592285,0.11,67,123.0,89.0
30,444,6.132979314882163,2.8146654924069487,0.11,68,122.0,88.0
30,445,6.133690270436052,2.805783130902156,0.11,68,120.0,87.0
30,446,6.134401030269211,2.7969032146448543,0.11,68,119.0,86.0
30,447,6.135111594381638,2.7880257436350404,0.11,68,118.0,86.0
30,448,6.135821962773337,2.779150717872717,0.11,68,117.0,85.0
30,449,6.136532135444303,2.770278137357882,0.11,69,115.0,84.0
30,450,6.13724211239454,2.7614080020905365,0.11,69,114.0,83.0
30,451,6.137951893624044,2.75254031207068,0.11,69,113.0,82.0
30,452,6.1386614791328205,2.743675067298313,0.11,69,112.0,81.0
30,453,6.139370868920865,2.734812267773436,0.11,70,110.0,80.0
30,454,6.1400800629881775,2.725951913496047,0.11,70,109.0,79.0
30,455,6.140789061334761,2.717094004466148,0.11,70,108.0,78.0
30,456,6.1414978639606135,2.708238540683738,0.11,70,106.0,77.0
30,457,6.1422064708657365,2.699385522148818,0.11,71,105.0,76.0
30,458,6.142914882050127,2.6905349488613868,0.11,71,104.0,75.0
30,459,6.143623097513789,2.6816868208214446,0.11,71,102.0,74.0
30,460,6.144331117256718,2.6728411380289923,0.11,71,101.0,73.0
30,461,6.145038941278918,2.6639979004840293,0.11,72,100.0,72.0
30,462,6.145746569580387,2.6551571081865544,0.11,72,98.0,71.0
30,463,6.146454002161126,2.6463187611365697,0.11,72,97.0,70.0
30,464,6.147161239021134,2.637482859334074,0.11,72,95.0,69.0
30,465,6.14786828016041,2.628649402779068,0.11,73,94.0,68.0
30,466,6.148575125578958,2.619818391471551,0.11,73,93.0,67.0
30,467,6.149281775276774,2.610989825411523,0.11,73,91.0,66.0
30,468,6.14998822925386,2.602163704598984,0.11,73,90.0,65.0
30,469,6.150694487510214,2.5933400290339352,0.11,74,88.0,64.0
30,470,6.151400550045839,2.584518798716376,0.11,74,87.0,63.0
30,471,6.1521064168607325,2.5757000136463044,0.11,74,85.0,61.0
30,472,6.152812087954895,2.5668836738237237,0.11,75,84.0,60.0
30,473,6.153517563328328,2.5580697792486307,0.11,75,82.0,59.0
30,474,6.15422284298103,2.5492583299210283,0.11,75,81.0,58.0
30,475,6.154927926913001,2.540449325840915,0.11,75,79.0,57.0
30,476,6.155632815124242,2.5316427670082904,0.11,76,78.0,56.0
30,477,6.156337507614753,2.522838653423156,0.11,76,76.0,55.0
30,478,6.157042004384532,2.5140369850855104,0.11,76,75.0,54.0
30,479,6.157746305433581,2.505237761995353,0.11,77,73.0,52.0
30,480,6.1584504107618985,2.4964409841526862,0.11,77,72.0,51.0
30,481,6.159154320369487,2.487646651557508,0.11,77,70.0,50.0
30,482,6.159858034256344,2.4788547642098195,0.11,77,69.0,49.0
30,483,6.16056155242247,2.4700653221096207,0.11,78,67.0,48.0
30,484,6.161264874867866,2.46127832525691,0.11,78,65.0,47.0
30,485,6.161968001592531,2.452493773651689,0.11,78,64.0,45.0
30,486,6.162670932596467,2.4437116672939574,0.11,79,62.0,44.0
30,487,6.163373667879671,2.434932006183716,0.11,79,61.0,43.0
30,488,6.164076207442145,2.4261547903209624,0.11,79,59.0,42.0
30,489,6.164778551283887,2.417380019705699,0.11,79,57.0,41.0
30,490,6.165480699404899,2.408607694337924,0.11,80,56.0,39.0
30,491,6.166182651805181,2.39983781421764,0.11,80,54.0,38.0
30,492,6.166884408484733,2.391070379344844,0.11,80,52.0,37.0
30,493,6.167585969443554,2.3823053897195363,0.11,81,50.0,35.0
30,494,6.168287334681643,2.3735428453417198,0.11,81,49.0,34.0
30,495,6.168988504199003,2.364782746211392,0.11,81,47.0,33.0
30,496,6.169689477995632,2.3560250923285526,0.11,82,45.0,32.0
30,497,6.17039025607153,2.3472698836932038,0.11,82,43.0,30.0
30,498,6.171090838426697,2.3385171203053425,0.11,82,42.0,29.0
30,499,6.171791225061134,2.329766802164972,0.11,83,40.0,28.0
30,500,6.172491415974841,2.321018929272091,0.11,83,38.0,26.0
30,501,6.173191411167816,2.3122735016266978,0.11,83,36.0,25.0
30,502,6.173891210640062,2.303530519228794,0.11,84,34.0,24.0
30,503,6.174590814391577,2.2947899820783806,0.11,84,33.0,22.0
30,504,6.17529022242236,2.2860518901754565,0.11,84,31.0,21.0
30,505,6.175989434732414,2.2773162435200214,0.11,85,29.0,19.0
30,506,6.176688451321737,2.2685830421120747,0.11,85,27.0,18.0
30,507,6.177387272190329,2.259852285951617,0.11,85,25.0,17.0
30,508,6.178085897338191,2.251123975038652,0.11,86,23.0,15.0
30,509,6.178784326765322,2.2423981093731724,0.11,86,21.0,14.0
30,510,6.1794825604717225,2.2336746889551837,0.11,87,19.0,12.0
30,511,6.180180598457393,2.224953713784684,0.11,87,17.0,11.0
30,512,6.180878440722331,2.216235183861674,0.11,87,15.0,9.0
30,513,6.18157608726654,2.207519099186152,0.11,88,13.0,8.0
30,514,6.182273538090018,2.1988054597581206,0.11,88,11.0,6.0
30,515,6.182970793192766,2.190094265577578,0.11,88,9.0,5.0
30,516,6.183667852574783,2.181385516644525,0.11,89,7.0,3.0
30,517,6.184364716236069,2.172679212958961,0.11,89,5.0,2.0
31,0,8.484848484848484,10.444444444444445,0.11,17,868.0,290.0
31,1,8.483521238720428,10.434532984424765,0.11,17,868.0,290.0
31,2,8.482194318177093,10.424623955770231,0.11,17,868.0,290.0
31,3,8.480867723218484,10.414717358480846,0.11,17,868.0,290.0
31,4,8.479541453844599,10.404813192556606,0.11,17,868.0,290.0
31,5,8.478215510055437,10.394911457997514,0.11,17,868.0,290.0
31,6,8.476889891851,10.385012154803563,0.11,17,868.0,290.0
31,7,8.475564599231289,10.375115282974765,0.11,17,868.0,290.0
31,8,8.4742396321963,10.365220842511112,0.11,17,868.0,290.0
31,9,8.472914990746036,10.355328833412605,0.11,17,868.0,290.0
31,10,8.471590674880495,10.345439255679242,0.11,17,868.0,290.0
31,11,8.470266684599679,10.33555210931103,0.11,17,868.0,290.0
31,12,8.468943019903588,10.325667394307962,0.11,17,868.0,289.0
31,13,8.46761968079222,10.315785110670038,0.11,17,868.0,289.0
31,14,8.466296667265576,10.305905258397264,0.11,17,868.0,289.0
31,15,8.464973979323657,10.296027837489635,0.11,17,868.0,289.0
31,16,8.463651616966462,10.286152847947154,0.11,17,868.0,289.0
31,17,8.46232958019399,10.27628028976982,0.11,17,868.0,289.0
31,18,8.461007869006243,10.26641016295763,0.11,17,868.0,289.0
31,19,8.459686483403221,10.256542467510586,0.11,17,868.0,289.0
31,20,8.458365423384922,10.246677203428693,0.11,17,868.0,289.0
31,21,8.457044688951347,10.236814370711942,0.11,17,868.0,289.0
31,22,8.455724280102498,10.226953969360338,0.11,17,868.0,289.0
31,23,8.454404196838372,10.217095999373882,0.11,17,868.0,289.0
31,24,8.45308443915897,10.207240460752573,0.11,17,868.0,289.0
31,25,8.451765007064292,10.197387353496408,0.11,17,868.0,289.0
31,26,8.450445900554337,10.18753667760539,0.11,18,868.0,288.0
31,27,8.44912711962911,10.177688433079522,0.11,18,868.0,288.0
31,28,8.447808664288605,10.167842619918796,0.11,18,868.0,288.0
31,29,8.446490534532822,10.15799923812322,0.11,18,868.0,288.0
31,30,8.445172730361765,10.14815828769279,0.11,18,868.0,288.0
31,31,8.443855251775432,10.138319768627504,0.11,18,868.0,288.0
31,32,8.442538098773824,10.128483680927364,0.11,18,868.0,288.0
31,33,8.441221271356941,10.118650024592377,0.11,18,868.0,288.0
31,34,8.439904769524778,10.10881879962253,0.11,18,868.0,288.0
31,35,8.438588593277343,10.09899000601783,0.11,18,869.0,288.0
31,36,8.437272742614633,10.08916364377828,0.11,18,869.0,288.0
31,37,8.435957217536643,10.079339712903872,0.11,18,869.0,288.0
31,38,8.43464201804338,10.069518213394613,0.11,18,869.0,288.0
31,39,8.433327144134841,10.059699145250502,0.11,18,869.0,288.0
31,40,8.432012595811026,10.049882508471535,0.11,18,869.0,287.0
31,41,8.430698373071934,10.040068303057716,0.11,18,869.0,287.0
31,42,8.429384475917567,10.030256529009042,0.11,18,869.0,287.0
31,43,8.428070904347924,10.020447186325516,0.11,18,869.0,287.0
31,44,8.426757658363007,10.010640275007136,0.11,18,869.0,287.0
31,45,8.425444737962813,10.000835795053902,0.11,18,869.0,287.0
31,46,8.424132143147341,9.991033746465815,0.11,18,869.0,287.0
31,47,8.422819873916595,9.981234129242871,0.11,18,869.0,287.0
31,48,8.421507930270574,9.97143694338508,0.11,18,869.0,287.0
31,49,8.420196312209276,9.961642188892432,0.11,18,869.0,287.0
31,50,8.418885019732702,9.951849865764933,0.11,18,869.0,287.0
31,51,8.417574052840854,9.942059974002577,0.11,18,869.0,287.0
31,52,8.416263411533727,9.932272513605367,0.11,18,869.0,287.0
31,53,8.414953095811326,9.922487484573306,0.11,18,869.0,287.0
31,54,8.41364310567365,9.912704886906392,0.11,18,869.0,286.0
31,55,8.412333441120696,9.902924720604622,0.11,18,869.0,286.0
31,56,8.411024102152467,9.893146985668,0.11,18,869.0,286.0
31,57,8.409715088768964,9.883371682096524,0.11,18,869.0,286.0
31,58,8.408406400970183,9.873598809890195,0.11,18,869.0,286.0
31,59,8.407098038756127,9.863828369049012,0.11,18,869.0,286.0
31,60,8.405790002126796,9.854060359572976,0.11,18,869.0,286.0
31,61,8.404482291082187,9.844294781462086,0.11,18,869.0,286.0
31,62,8.403174905622304,9.834531634716344,0.11,18,869.0,286.0
31,63,8.401867845747145,9.824770919335746,0.11,18,869.0,286.0
31,64,8.400561111456708,9.815012635320295,0.11,18,869.0,286.0
31,65,8.399254702750998,9.805256782669993,0.11,18,869.0,286.0
31,66,8.39794861963001,9.795503361384831,0.11,18,869.0,286.0
31,67,8.396642862093747,9.785752371464824,0.11,18,869.0,285.0
31,68,8.39533743014221,9.77600381290996,0.11,18,869.0,285.0
31,69,8.394032323775395,9.76625768572024,0.11,18,869.0,285.0
31,70,8.392727542993304,9.756513989895671,0.11,18,869.0,285.0
31,71,8.391423087795939,9.746772725436246,0.11,18,870.0,285.0
31,72,8.390118958183297,9.737033892341966,0.11,18,870.0,285.0
31,73,8.38881515415538,9.727297490612836,0.11,18,870.0,285.0
31,74,8.387511675712185,9.71756352024885,0.11,18,870.0,285.0
31,75,8.386208522853716,9.70783198125001,0.11,18,870.0,285.0
31,76,8.38490569557997,9.69810287361632,0.11,18,870.0,285.0
31,77,8.383603193890949,9.688376197347774,0.11,18,870.0,285.0
31,78,8.382301017786652,9.678651952444373,0.11,18,870.0,285.0
31,79,8.38099916726708,9.668930138906122,0.11,18,870.0,285.0
31,80,8.37969764233223,9.659210756733014,0.11,19,870.0,284.0
31,81,8.378396442982107,9.649493805925054,0.11,19,870.0,284.0
31,82,8.377095569216706,9.63977928648224,0.11,19,870.0,284.0
31,83,8.37579502103603,9.630067198404577,0.11,19,870.0,284.0
31,84,8.374494798440079,9.620357541692051,0.11,19,870.0,284.0
31,85,8.37319490142885,9.61065031634468,0.11,19,870.0,284.0
31,86,8.371895330002346,9.600945522362451,0.11,19,870.0,284.0
31,87,8.370596084160567,9.591243159745371,0.11,19,870.0,284.0
31,88,8.36929716390351,9.581543228493436,0.11,19,870.0,284.0
31,89,8.367998569231181,9.571845728606649,0.11,19,870.0,284.0
31,90,8.366700300143574,9.562150660085008,0.11,19,870.0,284.0
31,91,8.36540235664069,9.552458022928514,0.11,19,870.0,284.0
31,92,8.364104738722531,9.542767817137165,0.11,19,870.0,284.0
31,93,8.362807446389096,9.533080042710962,0.11,19,870.0,283.0
31,94,8.361510479640387,9.523394699649907,0.11,19,870.0,283.0
31,95,8.360213838476401,9.513711787953998,0.11,19,870.0,283.0
31,96,8.358917522897137,9.504031307623237,0.11,19,870.0,283.0
31,97,8.3576215329026,9.494353258657618,0.11,19,870.0,283.0
31,98,8.356325868492787,9.48467764105715,0.11,19,870.0,283.0
31,99,8.355030529667697,9.475004454821828,0.11,19,870.0,283.0
31,100,8.353735516427331,9.46533369995165,0.11,19,870.0,283.0
31,101,8.352440828771691,9.45566537644662,0.11,19,870.0,283.0
31,102,8.351146466700772,9.445999484306736,0.11,19,870.0,283.0
31,103,8.34985243021458,9.436336023531998,0.11,19,870.0,283.0
31,104,8.348558719313113,9.42667499412241,0.11,19,870.0,283.0
31,105,8.347265333996367,9.417016396077964,0.11,19,871.0,283.0
31,106,8.345972274264348,9.407360229398668,0.11,19,871.0,282.0
31,107,8.34467954011705,9.397706494084517,0.11,19,871.0,282.0
31,108,8.34338713155448,9.38805519013551,0.11,19,871.0,282.0
31,109,8.342095048576631,9.378406317551653,0.11,19,871.0,282.0
31,110,8.340803291183509,9.368759876332945,0.11,19,871.0,282.0
31,111,8.339511859375108,9.359115866479376,0.11,19,871.0,282.0
31,112,8.338220753151433,9.349474287990958,0.11,19,871.0,282.0
31,113,8.336929972512483,9.339835140867686,0.11,19,871.0,282.0
31,114,8.335639517458254,9.33019842510956,0.11,19,871.0,282.0
31,115,8.334349387988752,9.32056414071658,0.11,19,871.0,282.0
31,116,8.333059584103973,9.310932287688749,0.11,19,871.0,282.0
31,117,8.331770105803917,9.301302866026065,0.11,19,871.0,282.0
31,118,8.330480953088587,9.291675875728522,0.11,19,871.0,281.0
31,119,8.329192125957983,9.28205131679613,0.11,19,871.0,281.0
31,120,8.327903624412098,9.272429189228882,0.11,19,871.0,281.0
31,121,8.32661544845094,9.262809493026785,0.11,19,871.0,281.0
31,122,8.325327598074509,9.25319222818983,0.11,19,871.0,281.0
31,123,8.324040073282797,9.243577394718022,0.11,19,871.0,281.0
31,124,8.322752874075812,9.23396499261136,0.11,19,871.0,281.0
31,125,8.321466000453553,9.224355021869847,0.11,19,871.0,281.0
31,126,8.320179452416014,9.21474748249348,0.11,19,871.0,281.0
31,127,8.318893229963201,9.205142374482255,0.11,19,871.0,281.0
31,128,8.317607333095113,9.195539697836184,0.11,19,871.0,281.0
31,129,8.316321761811748,9.185939452555257,0.11,19,871.0,281.0
31,130,8.315036516113107,9.176341638639473,0.11,20,871.0,280.0
31,131,8.313751595999193,9.16674625608884,0.11,20,871.0,280.0
31,132,8.312467001469999,9.15715330490335,0.11,20,871.0,280.0
31,133,8.311182732525532,9.147562785083007,0.11,20,871.0,280.0
31,134,8.30989878916579,9.137974696627811,0.11,20,871.0,280.0
31,135,8.308615171390768,9.128389039537762,0.11,20,871.0,280.0
31,136,8.307331879200472,9.11880581381286,0.11,20,871.0,280.0
31,137,8.306048912594902,9.109225019453104,0.11,20,872.0,280.0
31,138,8.304766271574055,9.099646656458493,0.11,20,872.0,280.0
31,139,8.303483956137931,9.09007072482903,0.11,20,872.0,280.0
31,140,8.302201966286534,9.080497224564713,0.11,20,872.0,280.0
31,141,8.300920302019858,9.070926155665544,0.11,20,872.0,279.0
31,142,8.299638963337907,9.06135751813152,0.11,20,872.0,279.0
31,143,8.298357950240682,9.05179131196264,0.11,20,872.0,279.0
31,144,8.297077262728179,9.042227537158912,0.11,20,872.0,279.0
31,145,8.2957969008004,9.032666193720326,0.11,20,872.0,279.0
31,146,8.294516864457348,9.023107281646888,0.11,20,872.0,279.0
31,147,8.293237153699017,9.013550800938598,0.11,20,872.0,279.0
31,148,8.291957768525412,9.003996751595452,0.11,20,872.0,279.0
31,149,8.290678708936532,8.994445133617454,0.11,20,872.0,279.0
31,150,8.289399974932374,8.984895947004603,0.11,20,872.0,279.0
31,151,8.288121566512942,8.975349191756896,0.11,20,872.0,279.0
31,152,8.286843483678233,8.965804867874336,0.11,20,872.0,279.0
31,153,8.285565726428247,8.956262975356927,0.11,20,872.0,278.0
31,154,8.284288294762987,8.94672351420466,0.11,20,872.0,278.0
31,155,8.28301118868245,8.93718648441754,0.11,20,872.0,278.0
31,156,8.281734408186638,8.927651885995568,0.11,20,872.0,278.0
31,157,8.280457953275551,8.91811971893874,0.11,20,872.0,278.0
31,158,8.279181823949186,8.90858998324706,0.11,20,872.0,278.0
31,159,8.277906020207547,8.899062678920528,0.11,20,872.0,278.0
31,160,8.276630542050633,8.88953780595914,0.11,20,872.0,278.0
31,161,8.27535538947844,8.8800153643629,0.11,20,872.0,278.0
31,162,8.274080562490973,8.870495354131807,0.11,20,872.0,278.0
31,163,8.27280606108823,8.860977775265859,0.11,20,872.0,278.0
31,164,8.27153188527021,8.851462627765057,0.11,20,872.0,277.0
31,165,8.270258035036916,8.841949911629404,0.11,20,872.0,277.0
31,166,8.268984510388346,8.832439626858894,0.11,20,872.0,277.0
31,167,8.267711311324499,8.822931773453533,0.11,20,873.0,277.0
31,168,8.266438437845377,8.81342635141332,0.11,20,873.0,277.0
31,169,8.26516588995098,8.803923360738251,0.11,20,873.0,277.0
31,170,8.263893667641305,8.794422801428327,0.11,20,873.0,277.0
31,171,8.262621770916356,8.784924673483552,0.11,20,873.0,277.0
31,172,8.261350199776132,8.775428976903923,0.11,20,873.0,277.0
31,173,8.260078954220628,8.76593571168944,0.11,20,873.0,277.0
31,174,8.258808034249853,8.756444877840106,0.11,20,873.0,277.0
31,175,8.2575374398638,8.746956475355915,0.11,21,873.0,276.0
31,176,8.25626717106247,8.737470504236873,0.11,21,873.0,276.0
31,177,8.254997227845866,8.727986964482975,0.11,21,873.0,276.0
31,178,8.253727610213986,8.718505856094225,0.11,21,873.0,276.0
31,179,8.252458318166829,8.709027179070622,0.11,21,873.0,276.0
31,180,8.251189351704397,8.699550933412166,0.11,21,873.0,276.0
31,181,8.24992071082669,8.690077119118854,0.11,21,873.0,276.0
31,182,8.248652395533703,8.68060573619069,0.11,21,873.0,276.0
31,183,8.247384405825445,8.671136784627672,0.11,21,873.0,276.0
31,184,8.24611674170191,8.661670264429802,0.11,21,873.0,276.0
31,185,8.244849403163098,8.652206175597076,0.11,21,873.0,276.0
31,186,8.243582390209012,8.642744518129499,0.11,21,873.0,275.0
31,187,8.24231570283965,8.633285292027068,0.11,21,873.0,275.0
31,188,8.241049341055009,8.623828497289782,0.11,21,873.0,275.0
31,189,8.239783304855095,8.614374133917643,0.11,21,873.0,275.0
31,190,8.238517594239905,8.604922201910652,0.11,21,873.0,275.0
31,191,8.237252209209437,8.595472701268806,0.11,21,873.0,275.0
31,192,8.235987149763695,8.586025631992106,0.11,21,873.0,275.0
31,193,8.234722415902677,8.576580994080555,0.11,21,873.0,275.0
31,194,8.233458007626384,8.567138787534148,0.11,21,873.0,275.0
31,195,8.232193924934814,8.557699012352888,0.11,21,874.0,275.0
31,196,8.23093016782797,8.548261668536774,0.11,21,874.0,274.0
31,197,8.229666736305846,8.538826756085808,0.11,21,874.0,274.0
31,198,8.22840363036845,8.529394274999987,0.11,21,874.0,274.0
31,199,8.227140850015777,8.519964225279315,0.11,21,874.0,274.0
31,200,8.225878395247827,8.510536606923786,0.11,21,874.0,274.0
31,201,8.224616266064602,8.501111419933405,0.11,21,874.0,274.0
31,202,8.223354462466103,8.491688664308173,0.11,21,874.0,274.0
31,203,8.222092984452326,8.482268340048083,0.11,21,874.0,274.0
31,204,8.220831832023274,8.472850447153142,0.11,21,874.0,274.0
31,205,8.219571005178945,8.46343498562335,0.11,21,874.0,274.0
31,206,8.21831050391934,8.4540219554587,0.11,21,874.0,273.0
31,207,8.217050328244461,8.444611356659198,0.11,21,874.0,273.0
31,208,8.215790478154307,8.435203189224842,0.11,21,874.0,273.0
31,209,8.214530953648875,8.425797453155635,0.11,21,874.0,273.0
31,210,8.213271754728169,8.416394148451571,0.11,21,874.0,273.0
31,211,8.212012881392186,8.406993275112656,0.11,21,874.0,273.0
31,212,8.210754333640926,8.397594833138887,0.11,21,874.0,273.0
31,213,8.209496111474392,8.388198822530263,0.11,21,874.0,273.0
31,214,8.208238214892582,8.378805243286786,0.11,21,874.0,273.0
31,215,8.206980643895493,8.369414095408459,0.11,21,874.0,273.0
31,216,8.205723398483132,8.360025378895275,0.11,22,874.0,272.0
31,217,8.204466478655492,8.350639093747239,0.11,22,874.0,272.0
31,218,8.20320988441258,8.341255239964347,0.11,22,874.0,272.0
31,219,8.201953615754391,8.331873817546603,0.11,22,874.0,272.0
31,220,8.200697672680924,8.322494826494005,0.11,22,874.0,272.0
31,221,8.199442055192183,8.313118266806555,0.11,22,874.0,272.0
31,222,8.198186763288167,8.30374413848425,0.11,22,875.0,272.0
31,223,8.196931796968872,8.294372441527093,0.11,22,875.0,272.0
31,224,8.195677156234304,8.285003175935081,0.11,22,875.0,272.0
31,225,8.194422841084458,8.275636341708216,0.11,22,875.0,272.0
31,226,8.193168851519337,8.266271938846497,0.11,22,875.0,271.0
31,227,8.191915187538942,8.256909967349927,0.11,22,875.0,271.0
31,228,8.19066184914327,8.247550427218501,0.11,22,875.0,271.0
31,229,8.189408836332321,8.238193318452224,0.11,22,875.0,271.0
31,230,8.188156149106097,8.22883864105109,0.11,22,875.0,271.0
31,231,8.186903787464598,8.219486395015103,0.11,22,875.0,271.0
31,232,8.185651751407821,8.210136580344264,0.11,22,875.0,271.0
31,233,8.18440004093577,8.200789197038572,0.11,22,875.0,271.0
31,234,8.183148656048443,8.191444245098024,0.11,22,875.0,271.0
31,235,8.18189759674584,8.182101724522624,0.11,22,875.0,271.0
31,236,8.180646863027961,8.172761635312371,0.11,22,875.0,270.0
31,237,8.179396454894807,8.163423977467264,0.11,22,875.0,270.0
31,238,8.178146372346376,8.154088750987304,0.11,22,875.0,270.0
31,239,8.176896615382669,8.14475595587249,0.11,22,875.0,270.0
31,240,8.175647184003688,8.135425592122823,0.11,22,875.0,270.0
31,241,8.174398078209428,8.126097659738301,0.11,22,875.0,270.0
31,242,8.173149297999895,8.116772158718927,0.11,22,875.0,270.0
31,243,8.171900843375086,8.1074490890647,0.11,22,875.0,270.0
31,244,8.170652714334999,8.098128450775617,0.11,22,875.0,270.0
31,245,8.169404910879638,8.08881024385168,0.11,22,875.0,269.0
31,246,8.168157433009002,8.079494468292895,0.11,22,875.0,269.0
31,247,8.166910280723087,8.070181124099252,0.11,22,875.0,269.0
31,248,8.165663454021898,8.060870211270757,0.11,22,876.0,269.0
31,249,8.164416952905434,8.051561729807407,0.11,22,876.0,269.0
31,250,8.163170777373692,8.042255679709204,0.11,22,876.0,269.0
31,251,8.161924927426677,8.032952060976148,0.11,22,876.0,269.0
31,252,8.160679403064385,8.02365087360824,0.11,22,876.0,269.0
31,253,8.159434204286816,8.014352117605476,0.11,22,876.0,269.0
31,254,8.158189331093972,8.005055792967859,0.11,22,876.0,269.0
31,255,8.156944783485853,7.995761899695389,0.11,23,876.0,268.0
31,256,8.155700561462456,7.986470437788065,0.11,23,876.0,268.0
31,257,8.154456665023785,7.977181407245888,0.11,23,876.0,268.0
31,258,8.153213094169839,7.967894808068858,0.11,23,876.0,268.0
31,259,8.151969848900615,7.958610640256974,0.11,23,876.0,268.0
31,260,8.150726929216116,7.949328903810236,0.11,23,876.0,268.0
31,261,8.149484335116341,7.940049598728645,0.11,23,876.0,268.0
31,262,8.14824206660129,7.9307727250122,0.11,23,876.0,268.0
31,263,8.147000123670963,7.921498282660902,0.11,23,876.0,268.0
31,264,8.145758506325363,7.912226271674751,0.11,23,876.0,267.0
31,265,8.144517214564482,7.9029566920537455,0.11,23,876.0,267.0
31,266,8.143276248388329,7.893689543797886,0.11,23,876.0,267.0
31,267,8.1420356077969,7.884424826907175,0.11,23,876.0,267.0
31,268,8.140795292790193,7.875162541381608,0.11,23,876.0,267.0
31,269,8.139555303368212,7.865902687221189,0.11,23,876.0,267.0
31,270,8.138315639530955,7.856645264425917,0.11,23,876.0,267.0
31,271,8.137076301278421,7.84739027299579,0.11,23,876.0,267.0
31,272,8.135837288610613,7.83813771293081,0.11,23,877.0,267.0
31,273,8.134598601527529,7.828887584230978,0.11,23,877.0,266.0
31,274,8.133360240029166,7.819639886896291,0.11,23,877.0,266.0
31,275,8.13212220411553,7.810394620926751,0.11,23,877.0,266.0
31,276,8.130884493786617,7.801151786322356,0.11,23,877.0,266.0
31,277,8.129647109042429,7.79191138308311,0.11,23,877.0,266.0
31,278,8.128410049882966,7.782673411209009,0.11,23,877.0,266.0
31,279,8.127173316308225,7.773437870700055,0.11,23,877.0,266.0
31,280,8.12593690831821,7.764204761556247,0.11,23,877.0,266.0
31,281,8.12470082591292,7.754974083777586,0.11,23,877.0,265.0
31,282,8.12346506909235,7.745745837364071,0.11,23,877.0,265.0
31,283,8.122229637856508,7.736520022315703,0.11,23,877.0,265.0
31,284,8.120994532205389,7.72729663863248,0.11,23,877.0,265.0
31,285,8.119759752138993,7.718075686314406,0.11,23,877.0,265.0
31,286,8.118525297657323,7.708857165361477,0.11,23,877.0,265.0
31,287,8.117291168760378,7.699641075773694,0.11,23,877.0,265.0
31,288,8.116057365448153,7.690427417551058,0.11,23,877.0,265.0
31,289,8.114823887720656,7.681216190693569,0.11,23,877.0,265.0
31,290,8.113590735577883,7.672007395201226,0.11,24,877.0,264.0
31,291,8.112357909019831,7.66280103107403,0.11,24,877.0,264.0
31,292,8.111125408046506,7.65359709831198,0.11,24,877.0,264.0
31,293,8.109893232657905,7.644395596915077,0.11,24,877.0,264.0
31,294,8.108661382854027,7.63519652688332,0.11,24,877.0,264.0
31,295,8.107429858634875,7.62599988821671,0.11,24,878.0,264.0
31,296,8.106198660000446,7.616805680915245,0.11,24,878.0,264.0
31,297,8.10496778695074,7.607613904978929,0.11,24,878.0,264.0
31,298,8.10373723948576,7.598424560407758,0.11,24,878.0,263.0
31,299,8.102507017605504,7.589237647201733,0.11,24,878.0,263.0
31,300,8.10127712130997,7.580053165360854,0.11,24,878.0,263.0
31,301,8.100047550599163,7.570871114885124,0.11,24,878.0,263.0
31,302,8.09881830547308,7.561691495774538,0.11,24,878.0,263.0
31,303,8.097589385931718,7.5525143080290995,0.11,24,878.0,263.0
31,304,8.096360791975082,7.543339551648809,0.11,24,878.0,263.0
31,305,8.095132523603171,7.534167226633663,0.11,24,878.0,263.0
31,306,8.093904580815982,7.524997332983665,0.11,24,878.0,263.0
31,307,8.09267696361352,7.515829870698813,0.11,24,878.0,262.0
31,308,8.091449671995782,7.506664839779106,0.11,24,878.0,262.0
31,309,8.090222705962766,7.497502240224547,0.11,24,878.0,262.0
31,310,8.088996065514475,7.488342072035133,0.11,24,878.0,262.0
31,311,8.08776975065091,7.479184335210867,0.11,24,878.0,262.0
