Frame,X,Y,Radius
13-38-07_4_0106,382,114,41
13-38-07_4_0107,384,110,41
13-38-07_4_0108,387,108,43
13-38-07_4_0109,387,107,43
13-38-07_4_0110,390,103,45
13-38-07_4_0111,395,98,44
13-38-07_4_0112,397,97,45
13-38-07_4_0113,399,92,44
13-38-07_4_0114,401,91,47
13-38-07_4_0115,403,86,47
13-38-07_4_0116,407,83,49
13-38-07_4_0117,412,78,48
13-38-07_4_0118,411,80,47
13-38-07_4_0119,414,77,48
13-38-07_4_0120,419,69,52
13-38-07_4_0121,421,71,49
13-38-07_4_0122,429,56,53
13-38-07_4_0123,430,57,54
13-38-07_4_0124,432,53,54
13-38-07_4_0125,436,48,54
13-38-07_4_0126,439,45,54
13-38-07_4_0127,447,38,54
13-38-07_4_0128,450,35,59
13-38-07_4_0129,451,35,55
13-38-07_4_0131,443,60,15
13-38-07_4_0132,453,39,24
13-38-07_4_0133,471,11,59
13-38-07_5_0051,673,91,41
13-38-07_5_0052,661,96,35
13-38-07_5_0053,661,97,41
13-38-07_5_0054,658,101,44
13-38-07_5_0055,655,105,45
13-38-07_5_0056,646,109,41
13-38-07_5_0057,643,110,43
13-38-07_5_0058,634,115,39
13-38-07_5_0059,631,117,41
13-38-07_5_0060,625,120,40
13-38-07_5_0061,622,122,40
13-38-07_5_0062,621,121,38
13-38-07_5_0063,613,125,42
13-38-07_5_0064,607,131,39
13-38-07_5_0065,605,131,41
13-38-07_5_0066,600,133,40
13-38-07_5_0067,597,137,39
13-38-07_5_0068,595,138,37
13-38-07_5_0069,592,139,36
13-38-07_5_0070,591,141,39
13-38-07_5_0071,583,143,36
13-38-07_5_0072,575,149,35
13-38-07_5_0073,577,147,37
13-38-07_5_0074,573,147,36
13-38-07_5_0075,568,152,33
13-38-07_5_0076,564,153,32
13-38-07_5_0077,559,156,36
13-38-07_5_0078,559,157,34
13-38-07_5_0079,557,159,35
13-38-07_5_0080,555,159,35
13-38-07_5_0081,546,164,33
13-38-07_5_0082,547,164,34
13-38-07_5_0083,543,165,32
13-38-07_5_0084,541,168,32
13-38-07_5_0085,534,171,32
13-38-07_5_0086,532,171,32
13-38-07_5_0087,533,174,32
13-38-07_5_0088,531,175,32
13-38-07_5_0089,523,176,30
13-38-07_5_0090,525,174,32
13-38-07_5_0091,517,180,28
13-38-07_5_0092,519,181,31
13-38-07_5_0093,514,180,31
13-38-07_5_0094,511,183,29
13-38-07_5_0095,511,183,31
13-38-07_5_0096,511,183,29
13-38-07_5_0097,505,187,26
13-38-07_5_0098,502,188,27
13-38-07_5_0099,501,189,28
13-38-07_5_0100,502,189,28
13-38-07_5_0101,499,191,28
13-38-07_5_0102,495,193,27
13-38-07_5_0103,496,191,29
13-38-07_5_0104,491,193,29
13-38-07_5_0105,487,197,25
13-38-07_5_0106,486,198,26
13-38-07_5_0107,486,198,27
13-38-07_5_0108,481,200,24
13-38-07_5_0109,483,199,25
13-38-07_5_0110,479,203,26
13-38-07_5_0111,477,203,25
13-38-07_5_0112,475,204,25
13-38-07_5_0113,477,206,25
13-38-07_5_0114,475,207,24
13-38-07_5_0115,469,207,22
13-38-07_5_0116,472,206,26
13-38-07_5_0117,471,207,24
13-38-07_5_0118,466,209,24
13-38-07_5_0119,465,211,23
13-38-07_5_0120,465,210,23
13-38-07_5_0121,460,212,22
13-38-07_5_0132,445,222,20
13-38-07_5_0134,445,221,20
13-38-07_5_0136,443,223,20
13-38-07_5_0141,436,225,19
13-38-07_6_0002,390,243,17
13-38-07_6_0011,397,237,18
13-38-07_6_0021,403,235,16
13-38-07_6_0031,415,227,19
13-38-07_6_0040,421,225,16
13-38-07_6_0042,429,222,20
13-38-07_6_0043,430,219,21
13-38-07_6_0044,431,218,21
13-38-07_6_0047,433,212,23
13-38-07_6_0048,437,219,20
13-38-07_6_0050,439,213,23
13-38-07_6_0051,441,213,23
13-38-07_6_0052,444,213,23
13-38-07_6_0053,444,211,23
13-38-07_6_0054,443,207,22
13-38-07_6_0055,448,206,23
13-38-07_6_0058,449,205,24
13-38-07_6_0059,450,205,23
13-38-07_6_0060,456,204,24
13-38-07_6_0061,456,201,24
13-38-07_6_0062,456,201,26
13-38-07_6_0063,460,199,24
13-38-07_6_0064,460,197,24
13-38-07_6_0065,463,198,25
13-38-07_6_0066,466,197,26
13-38-07_6_0067,468,191,28
13-38-07_6_0068,475,195,21
13-38-07_6_0069,468,193,27
13-38-07_6_0070,473,193,27
13-38-07_6_0071,474,192,28
13-38-07_6_0072,474,192,28
13-38-07_6_0073,477,188,26
13-38-07_6_0074,479,189,27
13-38-07_6_0075,480,186,29
13-38-07_6_0076,485,181,29
13-38-07_6_0077,485,181,30
13-38-07_6_0078,489,179,30
13-38-07_6_0079,489,177,29
13-38-07_6_0080,495,180,28
13-38-07_6_0081,495,179,30
13-38-07_6_0082,496,177,29
13-38-07_6_0083,498,176,32
13-38-07_6_0084,499,175,32
13-38-07_6_0085,503,174,33
13-38-07_6_0086,504,171,32
13-38-07_6_0087,509,170,32
13-38-07_6_0088,510,167,33
13-38-07_6_0089,511,164,33
13-38-07_6_0090,514,163,32
13-38-07_6_0091,517,158,32
13-38-07_6_0092,519,162,32
13-38-07_6_0093,525,158,35
13-38-07_6_0094,526,157,36
13-38-07_6_0095,527,156,34
13-38-07_6_0096,529,153,34
13-38-07_6_0097,535,150,35
13-38-07_6_0098,535,149,36
13-38-07_6_0099,544,143,37
13-38-07_6_0100,545,143,39
13-38-07_6_0101,547,139,36
13-38-07_6_0102,551,138,37
13-38-07_6_0103,557,138,38
13-38-07_6_0104,558,139,38
13-38-07_6_0105,561,138,39
13-38-07_6_0106,565,133,42
13-38-07_6_0107,565,133,38
13-38-07_6_0108,573,123,45
13-38-07_6_0109,575,123,42
13-38-07_6_0110,585,119,43
13-38-07_6_0111,582,117,41
13-38-07_6_0112,592,114,43
13-38-07_6_0113,592,111,46
13-38-07_6_0114,595,111,44
13-38-07_6_0115,601,110,46
13-38-07_6_0116,603,109,43
13-38-07_6_0117,607,104,44
13-38-07_6_0118,609,103,42
13-38-07_6_0119,617,96,46
13-38-07_6_0120,622,91,46
13-38-07_6_0121,624,87,44
13-38-07_6_0122,631,86,47
13-38-07_6_0123,645,80,49
13-38-07_6_0124,646,80,51
13-38-07_6_0125,646,80,46
13-38-07_6_0126,653,73,48
13-38-07_7_0052,655,180,29
13-38-07_7_0053,649,182,28
13-38-07_7_0054,649,180,27
13-38-07_7_0055,645,181,32
13-38-07_7_0056,643,182,28
13-38-07_7_0057,634,187,28
13-38-07_7_0058,629,188,27
13-38-07_7_0059,625,189,27
13-38-07_7_0060,623,191,28
13-38-07_7_0061,624,191,28
13-38-07_7_0062,621,193,28
13-38-07_7_0063,615,192,29
13-38-07_7_0064,609,193,29
13-38-07_7_0065,609,194,26
13-38-07_7_0066,604,197,28
13-38-07_7_0067,599,199,27
13-38-07_7_0068,599,199,26
13-38-07_7_0069,589,201,24
13-38-07_7_0070,594,199,27
13-38-07_7_0071,591,201,27
13-38-07_7_0072,587,204,26
13-38-07_7_0073,579,206,24
13-38-07_7_0074,580,209,28
13-38-07_7_0075,577,207,26
13-38-07_7_0076,576,206,26
13-38-07_7_0077,573,207,25
13-38-07_7_0078,567,210,22
13-38-07_7_0079,567,207,26
13-38-07_7_0080,562,213,26
13-38-07_7_0081,561,213,24
13-38-07_7_0082,559,213,25
13-38-07_7_0083,552,216,23
13-38-07_7_0084,553,215,24
13-38-07_7_0085,551,216,24
13-38-07_7_0086,545,216,24
13-38-07_7_0087,546,215,25
13-38-07_7_0088,539,219,22
13-38-07_7_0089,537,221,22
13-38-07_7_0090,534,221,22
13-38-07_7_0091,531,222,21
13-38-07_7_0092,533,222,21
13-38-07_7_0093,528,222,22
13-38-07_7_0094,529,223,22
13-38-07_7_0095,523,224,21
13-38-07_7_0096,522,225,20
13-38-07_7_0097,517,227,19
13-38-07_7_0098,519,227,23
13-38-07_7_0099,516,225,19
13-38-07_7_0100,511,228,19
13-38-07_7_0101,511,227,21
13-38-07_7_0102,505,230,17
13-38-07_7_0103,508,228,19
13-38-07_7_0104,502,233,16
13-38-07_7_0105,505,231,21
13-38-07_7_0106,502,230,20
13-38-07_7_0107,499,231,19
13-38-07_7_0108,501,233,19
13-38-07_7_0109,495,234,18
13-38-07_7_0110,495,234,19
13-38-07_7_0112,491,235,18
13-38-07_7_0114,487,236,19
13-38-07_7_0121,479,239,18
13-38-07_7_0122,473,239,17
13-38-07_7_0124,473,240,19
13-38-07_7_0125,475,240,20
13-38-07_7_0127,467,242,15
13-47-09_0_0000,309,221,16
13-47-09_0_0001,309,222,18
13-47-09_0_0006,312,218,20
13-47-09_0_0007,279,188,35
13-47-09_0_0011,313,199,23
13-47-09_0_0014,325,223,11
13-47-09_0_0016,319,201,22
13-47-09_0_0024,325,222,18
13-47-09_0_0027,343,188,14
13-47-09_0_0029,325,146,23
13-47-09_0_0030,331,145,18
13-47-09_0_0034,333,145,16
13-47-09_0_0035,361,116,23
13-47-09_1_0002,409,195,49
13-47-09_1_0019,401,179,22
13-47-09_1_0022,401,179,23
13-47-09_1_0024,427,192,49
13-47-09_1_0027,490,175,13
13-47-09_1_0030,433,189,45
13-47-09_1_0032,369,153,38
13-47-09_1_0033,412,144,19
13-47-09_1_0034,409,192,15
13-47-09_1_0035,439,192,47
13-47-09_1_0037,411,223,11
13-47-09_1_0046,417,227,14
13-47-09_1_0060,435,222,16
13-47-09_1_0064,439,189,12
13-47-09_1_0065,510,131,13
13-47-09_1_0066,510,134,16
13-47-09_1_0067,511,133,16
13-47-09_1_0068,510,139,12
13-47-09_1_0069,510,139,14
13-47-09_1_0070,510,143,13
13-47-09_1_0071,513,146,14
13-47-09_1_0072,513,145,16
13-47-09_1_0073,514,145,16
13-47-09_1_0074,513,146,15
13-47-09_1_0075,511,152,14
13-47-09_1_0076,513,152,15
13-47-09_2_0000,507,98,15
13-47-09_2_0001,508,101,13
13-47-09_2_0003,508,113,13
13-47-09_2_0004,507,113,11
13-47-09_2_0006,509,119,16
13-47-09_2_0007,508,122,14
13-47-09_2_0008,509,127,14
13-47-09_2_0009,510,127,16
13-47-09_2_0010,509,132,13
13-47-09_2_0011,509,135,13
13-47-09_2_0012,510,135,14
13-47-09_2_0013,510,138,15
13-47-09_2_0014,510,140,15
13-47-09_2_0015,511,141,15
13-47-09_2_0016,511,143,16
13-47-09_2_0017,513,144,16
13-47-09_2_0018,513,146,16
13-47-09_2_0019,513,149,15
13-47-09_2_0020,513,150,14
13-47-09_2_0021,514,151,15
13-47-09_2_0022,513,150,14
13-47-09_2_0023,513,151,14
13-47-09_2_0024,514,151,15
13-47-09_2_0025,513,155,14
13-47-09_2_0026,515,156,15
13-47-09_2_0027,481,198,42
13-47-09_2_0028,487,219,39
13-47-09_2_0029,493,200,50
13-47-09_2_0030,424,212,53
13-47-09_2_0031,429,218,47
13-47-09_2_0032,423,216,58
13-47-09_2_0033,429,217,44
13-47-09_2_0034,423,210,59
13-47-09_2_0035,465,227,13
13-47-09_2_0036,466,218,19
13-47-09_2_0037,468,221,18
13-47-09_2_0038,511,204,58
13-47-09_2_0039,471,207,16
13-47-09_2_0040,474,204,19
13-47-09_2_0041,511,203,54
13-47-09_2_0042,521,149,15
13-47-09_2_0043,522,145,14
13-47-09_2_0044,522,146,12
13-47-09_2_0045,520,147,12
13-47-09_2_0046,523,143,15
13-47-09_2_0047,525,143,14
13-47-09_2_0048,525,137,13
13-47-09_2_0049,522,137,13
13-47-09_2_0050,523,204,25
13-47-09_2_0051,517,207,26
13-47-09_2_0052,522,206,57
13-47-09_2_0053,528,129,12
13-47-09_2_0054,526,123,10
13-47-09_2_0055,528,123,13
13-47-09_2_0057,528,117,12
13-47-09_2_0060,531,104,14
13-47-09_2_0061,531,104,11
13-47-09_2_0062,535,93,11
13-47-09_2_0065,534,95,14
13-47-09_2_0066,534,98,14
13-47-09_2_0067,533,103,14
13-47-09_2_0068,537,107,14
13-47-09_2_0072,505,198,27
13-47-09_2_0073,537,116,14
13-47-09_2_0074,539,119,15
13-47-09_2_0076,537,122,13
13-47-09_2_0077,537,125,15
13-47-09_2_0078,513,191,31
13-47-09_3_0001,541,229,27
13-47-09_3_0003,539,230,23
13-47-09_3_0004,541,230,26
13-47-09_3_0005,552,234,21
13-47-09_3_0006,547,224,31
13-47-09_3_0007,541,233,24
13-47-09_3_0008,547,229,30
13-47-09_3_0009,547,216,26
13-47-09_3_0010,550,224,31
13-47-09_3_0011,550,221,31
13-47-09_3_0012,549,230,28
13-47-09_3_0013,550,223,33
13-47-09_3_0014,555,225,29
13-47-09_3_0015,551,217,29
13-47-09_3_0016,555,218,32
13-47-09_3_0017,555,221,32
13-47-09_3_0018,553,221,32
13-47-09_3_0019,555,231,28
13-47-09_3_0020,561,225,34
13-47-09_3_0021,558,222,32
13-47-09_3_0022,561,215,33
13-47-09_3_0023,559,219,32
13-47-09_3_0024,561,224,34
13-47-09_3_0025,562,222,34
13-47-09_3_0026,563,224,34
13-47-09_3_0027,565,222,34
13-47-09_3_0028,567,229,32
13-47-09_3_0029,569,227,32
13-47-09_3_0030,569,222,34
13-47-09_3_0031,576,231,26
13-47-09_3_0032,568,212,37
13-47-09_3_0033,571,229,32
13-47-09_3_0034,573,216,34
13-47-09_3_0035,573,213,38
13-47-09_3_0036,574,217,36
13-47-09_3_0037,573,211,39
13-47-09_3_0038,575,219,32
13-47-09_3_0039,576,229,34
13-47-09_3_0040,577,229,34
13-47-09_3_0041,579,216,38
13-47-09_3_0042,601,216,14
13-47-09_3_0043,579,211,42
13-47-09_3_0044,579,215,37
13-47-09_3_0045,579,217,41
13-47-09_3_0046,585,211,39
13-47-09_3_0047,585,215,39
13-47-09_3_0049,588,199,42
13-47-09_3_0050,647,231,41
13-47-09_3_0051,589,213,45
13-47-09_3_0052,579,183,46
13-47-09_3_0053,591,188,44
13-47-09_3_0054,597,188,35
13-47-09_3_0055,591,197,45
13-47-09_3_0056,580,198,34
13-47-09_3_0057,591,203,45
13-47-09_3_0058,588,203,47
13-47-09_3_0059,609,201,23
13-47-09_3_0060,585,203,38
13-47-09_3_0062,581,199,35
13-47-09_3_0064,597,203,28
13-47-09_3_0073,594,222,42
13-47-09_3_0074,591,159,32
13-47-09_4_0007,563,349,13
13-47-09_4_0009,562,347,15
13-47-09_4_0010,559,347,14
13-47-09_4_0012,558,347,14
13-47-09_4_0014,556,341,14
13-47-09_4_0016,556,341,11
13-47-09_4_0018,551,341,11
13-47-09_4_0019,550,332,14
13-47-09_4_0021,550,330,10
13-47-09_4_0022,541,323,8
13-47-09_4_0024,545,323,16
13-47-09_4_0025,544,320,15
13-47-09_4_0026,545,315,16
13-47-09_4_0028,540,312,14
13-47-09_4_0029,538,307,15
13-47-09_4_0030,537,303,13
13-47-09_4_0031,535,302,11
13-47-09_4_0032,537,297,15
13-47-09_4_0035,534,282,17
13-47-09_4_0036,528,276,10
13-47-09_4_0037,528,272,10
13-47-09_4_0038,532,270,16
13-47-09_4_0039,531,267,15
13-47-09_4_0040,531,265,12
13-47-09_4_0042,522,247,11
13-47-09_4_0043,527,248,12
13-47-09_4_0044,527,231,13
13-47-09_4_0045,523,235,13
13-47-09_4_0046,523,219,15
13-47-09_4_0047,523,215,16
13-47-09_4_0048,517,205,14
13-47-09_4_0049,523,212,13
13-47-09_4_0050,520,205,15
13-47-09_4_0052,517,188,16
13-47-09_4_0053,522,173,13
13-47-09_4_0055,519,170,13
13-47-09_4_0056,519,159,20
13-47-09_4_0057,511,152,14
13-47-09_4_0064,505,93,12
13-47-09_4_0065,505,80,12
13-47-09_4_0066,505,89,14
13-47-09_4_0072,496,116,17
13-47-09_4_0076,486,147,14
13-47-09_4_0078,480,156,17
13-47-09_4_0079,481,155,18
13-47-09_4_0080,477,164,17
13-47-09_4_0081,472,171,15
13-47-09_4_0082,472,174,17
13-47-09_4_0085,467,182,16
13-47-09_4_0087,461,194,18
13-47-09_4_0089,456,203,16
13-47-09_4_0090,456,201,17
13-47-09_4_0091,454,209,17
13-47-09_4_0092,453,209,17
13-47-09_4_0093,448,215,16
13-47-09_4_0094,448,216,18
13-47-09_4_0095,447,219,17
13-47-09_4_0096,444,222,18
13-47-09_4_0097,441,225,17
13-47-09_4_0098,438,228,16
13-47-09_4_0099,437,227,15
13-47-09_4_0100,439,227,20
13-47-09_4_0101,433,234,17
13-47-09_4_0102,431,234,17
13-47-09_4_0103,430,236,17
13-47-09_4_0104,429,234,17
13-47-09_4_0106,426,237,17
13-47-09_4_0109,419,240,16
13-47-09_4_0120,399,239,19
13-47-09_4_0121,397,236,16
13-47-09_4_0122,397,235,19
13-47-09_4_0123,393,233,17
13-47-09_4_0124,391,234,16
13-47-09_4_0125,389,231,19
13-47-09_4_0126,385,230,17
13-47-09_4_0127,385,225,18
13-47-09_4_0130,381,219,19
13-47-09_4_0131,381,219,17
13-47-09_4_0132,376,215,18
13-47-09_4_0133,373,207,17
13-47-09_4_0134,375,207,18
13-47-09_4_0135,370,205,18
13-47-09_4_0137,369,195,15
13-47-09_4_0138,363,194,15
13-47-09_4_0139,363,191,17
13-47-09_4_0141,360,181,18
13-47-09_4_0142,359,180,17
13-47-09_4_0143,357,171,18
13-47-09_4_0144,353,161,17
13-47-09_4_0145,351,155,15
13-47-09_4_0147,349,143,17
13-47-09_4_0148,351,144,18
13-47-09_4_0149,346,141,15
13-47-09_4_0150,345,127,18
13-47-09_4_0151,343,126,18
13-47-09_4_0152,341,113,17
13-47-09_4_0153,341,113,17
13-47-09_5_0000,523,246,27
13-47-09_5_0004,511,243,26
13-47-09_5_0005,519,225,39
13-47-09_5_0007,509,227,27
13-47-09_5_0008,513,234,31
13-47-09_5_0030,509,201,38
13-47-09_5_0031,513,228,35
13-47-09_5_0032,523,253,22
13-47-09_5_0033,527,248,21
13-47-09_5_0036,527,248,23
13-47-09_5_0039,517,217,35
13-47-09_5_0040,532,216,33
13-47-09_5_0041,525,219,42
13-47-09_5_0042,525,222,40
13-47-09_5_0043,525,225,39
13-47-09_5_0044,526,233,37
13-47-09_5_0045,531,218,27
13-47-09_5_0046,517,215,34
13-47-09_5_0047,529,231,38
13-47-09_5_0048,529,213,43
13-47-09_5_0049,526,222,37
13-47-09_5_0050,533,228,41
13-47-09_5_0051,539,215,50
13-47-09_5_0052,532,209,40
13-47-09_5_0053,537,218,29
13-47-09_5_0054,535,217,41
13-47-09_5_0055,535,228,39
13-47-09_5_0056,538,231,39
13-47-09_5_0057,537,217,42
13-47-09_5_0058,538,219,41
13-47-09_5_0059,538,225,39
13-47-09_5_0060,535,228,43
13-47-09_5_0061,538,211,35
13-47-09_5_0062,547,222,47
13-47-09_5_0063,549,224,47
13-47-09_5_0064,541,225,39
13-47-09_5_0065,539,222,37
13-47-09_5_0066,543,224,38
13-47-09_5_0067,541,217,35
13-47-09_5_0068,543,218,37
13-47-09_5_0069,544,222,35
13-47-09_5_0070,543,224,37
13-47-09_5_0071,549,224,39
13-47-09_5_0072,546,224,37
13-47-09_5_0073,550,235,39
13-47-09_5_0074,545,240,33
13-47-09_5_0075,546,236,35
13-47-09_5_0076,563,249,23
13-47-09_5_0077,562,257,22
13-47-09_5_0078,549,243,32
13-47-09_5_0079,556,223,42
13-47-09_5_0080,553,242,35
13-47-09_5_0081,565,248,19
13-47-09_5_0082,558,239,39
13-47-09_5_0083,557,230,40
13-47-09_5_0084,562,218,42
13-47-09_5_0085,559,240,37
13-47-09_5_0086,562,234,39
13-47-09_5_0087,558,240,33
13-47-09_5_0088,565,234,39
13-47-09_5_0089,563,215,34
13-47-09_5_0090,565,216,42
13-47-09_5_0091,563,233,37
13-47-09_5_0092,555,212,31
13-47-09_5_0093,574,235,46
13-47-09_5_0094,569,217,43
13-47-09_5_0095,567,243,37
13-47-09_5_0096,571,224,39
13-47-09_5_0097,571,241,38
13-47-09_5_0098,567,255,33
13-47-09_5_0099,564,249,30
13-47-09_5_0100,573,246,35
13-47-09_5_0101,574,241,37
13-47-09_5_0102,573,245,38
13-47-09_5_0103,575,242,37
13-47-09_5_0104,573,243,33
13-47-09_5_0105,576,225,37
13-47-09_5_0106,576,243,35
13-47-09_5_0107,586,215,38
13-47-09_5_0108,583,225,38
13-47-09_5_0109,598,205,23
13-47-09_5_0110,579,234,35
13-47-09_5_0111,583,237,38
13-47-09_5_0112,591,234,45
13-47-09_5_0113,583,259,31
13-47-09_5_0114,581,258,29
13-47-09_5_0115,597,235,49
13-47-09_5_0116,573,239,47
13-47-09_5_0117,573,258,39
13-47-09_5_0118,573,241,22
13-47-09_5_0119,591,245,37
13-47-09_5_0120,589,265,31
13-47-09_5_0121,591,249,37
13-47-09_5_0122,605,266,20
13-47-09_5_0123,591,273,27
13-47-09_5_0124,597,249,41
13-47-09_5_0125,592,249,37
13-47-09_5_0126,591,267,31
13-47-09_5_0127,603,249,45
13-47-09_5_0128,605,242,46
13-47-09_5_0129,606,245,46
13-47-09_5_0130,604,248,42
13-47-09_5_0131,606,248,45
13-47-09_5_0132,609,242,47
13-47-09_5_0133,607,251,43
13-47-09_5_0134,609,247,45
13-47-09_5_0135,607,248,43
13-47-09_5_0136,607,255,39
13-47-09_5_0137,615,252,46
13-47-09_5_0138,611,270,33
13-47-09_5_0139,603,264,37
13-47-09_5_0140,616,248,45
13-47-09_5_0141,615,266,35
13-47-09_5_0142,613,271,31
13-47-09_5_0143,613,270,33
13-47-09_5_0144,615,264,32
13-47-09_5_0145,621,263,26
13-47-09_5_0146,616,263,34
13-47-09_5_0147,623,320,13
13-47-09_5_0148,625,323,13
13-47-09_5_0149,625,324,13
13-47-09_5_0150,624,321,15
13-47-09_6_0020,615,330,9
13-47-09_6_0021,628,336,22
13-47-09_6_0022,627,338,21
13-47-09_6_0023,617,332,16
13-47-09_6_0024,618,333,16
13-47-09_6_0025,615,329,18
13-47-09_6_0026,613,332,17
13-47-09_6_0027,621,293,22
13-47-09_6_0028,591,321,22
13-47-09_6_0029,623,312,15
13-47-09_6_0030,606,333,17
13-47-09_6_0031,609,332,16
13-47-09_6_0032,605,333,15
13-47-09_6_0033,604,323,27
13-47-09_6_0034,610,317,22
13-47-09_6_0035,603,332,17
13-47-09_6_0036,600,335,17
13-47-09_6_0037,598,333,17
13-47-09_6_0038,603,327,13
13-47-09_6_0039,598,333,17
13-47-09_6_0040,600,341,22
13-47-09_6_0041,597,321,25
13-47-09_6_0042,603,323,19
13-47-09_6_0043,593,337,16
13-47-09_6_0044,592,338,18
13-47-09_6_0045,593,337,17
13-47-09_6_0046,591,338,17
13-47-09_6_0047,594,330,23
13-47-09_6_0048,591,327,28
13-47-09_6_0049,591,323,24
13-47-09_6_0050,591,326,24
13-47-09_6_0051,592,335,26
13-47-09_6_0052,583,341,17
13-47-09_6_0053,591,337,26
13-47-09_6_0054,586,335,25
13-47-09_6_0055,579,349,13
13-47-09_6_0056,589,338,27
13-47-09_6_0057,583,333,23
13-47-09_6_0058,581,333,27
13-47-09_6_0059,591,323,14
13-47-09_6_0060,579,331,25
13-47-09_6_0061,591,335,23
13-47-09_6_0062,576,347,17
13-47-09_6_0063,573,344,16
13-47-09_6_0064,574,347,19
13-47-09_6_0065,573,347,16
13-47-09_6_0066,571,345,18
13-47-09_6_0067,573,331,23
13-47-09_6_0068,567,347,15
13-47-09_6_0069,577,327,17
13-47-09_6_0070,603,287,50
13-47-09_6_0071,600,288,49
13-47-09_6_0072,589,264,59
13-47-09_6_0073,601,258,49
13-47-09_6_0074,599,248,51
13-47-09_6_0075,597,213,38
13-47-09_6_0076,595,200,38
13-47-09_6_0077,605,193,27
13-47-09_6_0078,605,193,25
13-47-09_6_0079,588,207,37
13-47-09_6_0080,600,189,29
13-47-09_6_0081,573,187,41
13-47-09_6_0082,591,191,33
13-47-09_6_0083,597,209,53
13-47-09_6_0084,594,207,53
13-47-09_6_0085,595,194,30
13-47-09_6_0086,591,203,46
13-47-09_6_0087,591,204,47
13-47-09_6_0088,574,198,34
13-47-09_6_0089,586,205,49
13-47-09_6_0090,570,210,37
13-47-09_6_0091,571,237,58
13-47-09_6_0092,553,240,25
13-47-09_6_0093,565,241,55
13-47-09_6_0094,563,239,55
13-47-09_6_0095,571,257,42
13-47-09_6_0096,558,243,54
13-47-09_6_0097,535,252,34
13-47-09_6_0098,552,242,54
13-47-09_6_0099,555,241,54
13-47-09_6_0100,527,246,27
13-47-09_6_0101,523,254,29
13-47-09_6_0102,555,252,39
13-47-09_6_0103,541,258,50
13-47-09_6_0104,547,251,43
13-47-09_6_0105,546,267,41
13-47-09_6_0106,529,264,57
13-47-09_6_0107,534,264,51
13-47-09_6_0108,529,270,47
13-47-09_6_0109,525,305,43
13-47-09_6_0110,523,307,42
13-47-09_6_0111,522,306,39
13-47-09_6_0112,519,308,41
13-47-09_6_0113,515,302,42
13-47-09_6_0114,513,306,39
13-47-09_6_0115,511,327,21
13-47-09_6_0116,517,330,15
13-47-09_6_0117,491,324,15
13-47-09_6_0118,513,330,13
13-47-09_6_0119,505,326,16
13-47-09_6_0120,505,324,20
13-47-09_6_0121,509,320,19
13-47-09_6_0122,522,315,11
13-47-09_6_0123,487,329,21
13-47-09_6_0124,481,301,41
13-47-09_6_0125,481,293,38
13-47-09_6_0126,486,291,45
13-47-09_6_0127,474,299,45
13-47-09_6_0128,469,276,45
13-47-09_6_0129,445,271,17
13-47-09_6_0130,445,231,23
13-47-09_6_0131,454,224,18
13-47-09_6_0132,435,203,18
13-47-09_6_0133,436,204,23
13-47-09_6_0134,447,218,24
13-47-09_6_0135,449,223,11
13-47-09_6_0136,426,207,25
13-47-09_6_0137,433,210,31
13-47-09_6_0138,438,254,42
13-47-09_6_0139,439,243,47
13-47-09_6_0140,448,229,39
13-47-09_6_0141,457,248,34
13-47-09_6_0142,427,253,45
13-47-09_6_0143,433,236,41
13-47-09_6_0144,421,236,49
13-47-09_6_0145,418,225,49
13-47-09_6_0146,414,237,49
13-47-09_6_0147,423,229,41
13-47-09_6_0148,409,235,50
13-47-09_6_0149,406,218,53
13-47-09_6_0150,407,216,39
13-47-09_6_0151,394,231,55
13-47-09_6_0152,389,210,46
13-47-09_6_0153,391,195,30
13-47-09_6_0154,385,241,49
13-47-09_6_0155,385,213,47
13-47-09_6_0156,347,229,15
13-47-09_6_0157,379,263,46
13-47-09_6_0158,379,252,51
13-47-09_6_0159,372,219,53
13-47-09_6_0160,367,243,51
13-47-09_6_0161,367,277,45
13-47-09_6_0162,367,235,51
13-47-09_6_0163,369,235,41
13-47-09_6_0164,355,249,46
13-47-09_6_0165,355,239,50
13-47-09_6_0166,349,224,51
13-47-09_6_0167,347,230,50
13-47-09_6_0168,339,234,55
13-47-09_6_0169,343,237,53
13-47-09_6_0170,336,216,51
13-47-09_6_0171,336,225,49
13-47-09_6_0172,330,231,51
13-47-09_6_0173,330,222,50
13-47-09_6_0174,323,222,53
13-47-09_6_0175,325,219,53
13-47-09_6_0176,323,219,54
13-47-09_6_0177,311,223,46
13-47-09_6_0178,313,227,46
13-47-09_6_0179,307,222,49
13-47-09_6_0180,301,217,50
13-47-09_6_0181,295,231,50
13-47-09_6_0182,301,223,42
13-47-09_6_0183,283,223,54
13-47-09_6_0184,279,216,49
13-47-09_6_0185,277,217,46
13-47-09_6_0186,277,207,51
13-47-09_6_0187,271,215,43
13-47-09_6_0188,258,203,57
13-47-09_6_0189,252,203,59
13-47-09_6_0190,249,207,59
13-47-09_6_0191,253,213,42
13-47-09_6_0192,250,210,49
13-47-09_6_0193,247,210,46
13-47-09_6_0194,241,212,49
13-47-09_6_0195,239,229,47
13-47-09_6_0196,229,218,42
13-47-09_6_0197,231,227,43
13-47-09_6_0198,231,224,41
13-47-09_6_0199,222,227,45
13-47-09_6_0200,217,212,44
